Scan Name,Updated,Type,Module,Source,F/P,Data
example-scan,2025-05-12 10:45:28,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""112""><td><div class=""lineno"">112</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""c1"">// Assumption: Only domain with dot is accepted as sole webUri</span></pre></div></td></tr><tr data-line=""113""><td><div class=""lineno"">113</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""na"">[DataRow(&quot;<mark>example.com</mark>:80&quot;, true, &quot;http://<mark>example.com</mark>/&quot;, null)]</span></pre></div></td></tr><tr data-line=""114""><td><div class=""lineno"">114</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""na"">[DataRow(&quot;<mark>example.com</mark>:80/test&quot;, true, &quot;http://<mark>example.com</mark>/test&quot;, null)]</span></pre></div></td></tr><tr data-line=""115""><td><div class=""lineno"">115</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""na"">[DataRow(&quot;"
example-scan,2025-05-12 10:45:32,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""117""><td><div class=""lineno"">117</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">let!</span><span class=""p"">(</span><span class=""ss"">:no_cdn_url</span><span class=""p"">)</span><span class=""w""> </span><span class=""p"">{</span><span class=""w""> </span><span class=""p"">{</span><span class=""w""> </span><span class=""nb"">name</span><span class=""p"">:</span><span class=""w""> </span><span class=""s2"">&quot;cdn_url&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""ss"">value</span><span class=""p"">:</span><span class=""w""> </span><span class=""kp"">nil</span><span class=""w""> </span><span class=""p"">}</span><span class=""w""> </span><span class=""p"">}</span></pre></div></td></tr><tr data-line=""118""><td><div class=""lineno"">118</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">let!</span><span class=""p"">(</span><span class=""ss"">:cdn_url</span><span"
example-scan,2025-05-12 10:44:50,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""15""><td><div class=""lineno"">15</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1"">#   image_url(&quot;rails.png&quot;)</span></pre></div></td></tr><tr data-line=""16""><td><div class=""lineno"">16</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1"">#   # =&gt; &quot;http://www.<mark>example.com</mark>/assets/rails.png&quot;</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""23""><td><div class=""lineno"">23</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1""># configuration, typically in &lt;tt&gt;config/environments/production.rb&lt;/tt&gt;.</span></pre></div></td></tr><tr data-line=""24""><td><div class=""lineno"">24</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""c1""># For example, you&#39;d define &lt;tt&gt;assets.<mark>example.com</mark>&lt;/tt&gt; to be your asset</sp"
example-scan,2025-05-12 10:45:21,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""16""><td><div class=""lineno"">16</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">results</span><span class=""w""> </span><span class=""o"">=</span><span class=""w""> </span><span class=""n"">described_class</span><span class=""o"">.</span><span class=""n"">new</span><span class=""p"">(</span><span class=""o"">&lt;&lt;~</span><span class=""dl"">RAW</span><span class=""p"">)</span><span class=""o"">.</span><span class=""n"">results</span></pre></div></td></tr><tr data-line=""17""><td><div class=""lineno"">17</div></td><td><div class=""highlight""><pre><span class=""sh"">        <mark>example.com</mark>;</span></pre></div></td></tr><tr data-line=""18""><td><div class=""lineno"">18</div></td><td><div class=""highlight""><pre><span class=""sh"">                 spf=pass smtp.mailfrom=example.net</span></pre></div></td></tr><tr data-line=""19""><td><div class=""lineno"">19</div></td><td><div class=""highlight""><pre><span class"
example-scan,2025-05-12 10:45:01,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""17""><td><div class=""lineno"">17</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">it</span><span class=""w""> </span><span class=""s2"">&quot;allows invites with valid emails&quot;</span><span class=""w""> </span><span class=""k"">do</span></pre></div></td></tr><tr data-line=""18""><td><div class=""lineno"">18</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">invite</span><span class=""w""> </span><span class=""o"">=</span><span class=""w""> </span><span class=""no"">Fabricate</span><span class=""o"">.</span><span class=""n"">build</span><span class=""p"">(</span><span class=""ss"">:invite</span><span class=""p"">,</span><span class=""w""> </span><span class=""ss"">email</span><span class=""p"">:</span><span class=""w""> </span><span class=""s2"">&quot;test@<mark>example.com</mark>&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""ss"">invited_by</span><span cl"
example-scan,2025-05-12 10:45:44,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""17""><td><div class=""lineno"">17</div></td><td><div class=""highlight""><pre><span class=""w"">\t\t</span><span class=""p"">{</span><span class=""w""> </span><span class=""s"">&quot;https://<mark>example.com</mark>/&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""s"">&quot;&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""nb"">false</span><span class=""w""> </span><span class=""p"">},</span></pre></div></td></tr><tr data-line=""18""><td><div class=""lineno"">18</div></td><td><div class=""highlight""><pre><span class=""w"">\t\t</span><span class=""p"">{</span><span class=""w""> </span><span class=""s"">&quot;https://<mark>example.com</mark>/&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""s"">&quot;*&quot;</span><span class=""p"">,</span><span class=""w""> </span><span class=""nb"">true</span><span class=""w""> </span><span class=""p"">},</span></pre></div></td></tr><tr data-line=""19"
example-scan,2025-05-12 10:45:32,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""170""><td><div class=""lineno"">170</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nx"">hints</span><span class=""o"">:</span><span class=""w""> </span><span class=""p"">[</span></pre></div></td></tr><tr data-line=""171""><td><div class=""lineno"">171</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""p"">{</span><span class=""w""> </span><span class=""nx"">mode</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;preconnect&#39;</span><span class=""p"">,</span><span class=""w""> </span><span class=""nx"">url</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;http://<mark>example.com</mark>&#39;</span><span class=""w""> </span><span class=""p"">},</span></pre></div></td></tr><tr data-line=""172""><td><div class=""lineno"">172</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""p"">{</span><span "
example-scan,2025-05-12 10:44:53,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""20""><td><div class=""lineno"">20</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""c1"">#     # Top-level domain example</span></pre></div></td></tr><tr data-line=""21""><td><div class=""lineno"">21</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""c1"">#     extract_domain(&#39;www.<mark>example.com</mark>&#39;, 1) # =&gt; &quot;<mark>example.com</mark>&quot;</span></pre></div></td></tr><tr data-line=""22""><td><div class=""lineno"">22</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""c1"">#     # Second-level domain example</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""30""><td><div class=""lineno"">30</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""c1"">#     # Top-level domain example</span></pre></div></td></tr><tr data-line=""31""><td><div class=""lineno"">31</div"
example-scan,2025-05-12 10:44:56,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""20""><td><div class=""lineno"">20</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">stub_request</span><span class=""p"">(</span><span class=""ss"">:get</span><span class=""p"">,</span><span class=""w""> </span><span class=""s2"">&quot;http://<mark>example.com</mark>/large-file&quot;</span><span class=""p"">)</span><span class=""o"">.</span><span class=""n"">to_return</span><span class=""p"">(</span></pre></div></td></tr><tr data-line=""21""><td><div class=""lineno"">21</div></td><td><div class=""highlight""><pre><span class=""w"">        </span><span class=""ss"">status</span><span class=""p"">:</span><span class=""w""> </span><span class=""mi"">200</span><span class=""p"">,</span></pre><div class=""jump""></div></div></td></tr><tr data-line=""30""><td><div class=""lineno"">30</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""n"">it</span><span class=""w""> </span><span class=""s2"">&quot;rais"
example-scan,2025-05-12 10:45:18,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""232""><td><div class=""lineno"">232</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">composer</span><span class=""o"">.</span><span class=""n"">type_content</span><span class=""p"">(</span><span class=""s2"">&quot;Check out this link &quot;</span><span class=""p"">)</span></pre></div></td></tr><tr data-line=""233""><td><div class=""lineno"">233</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">cdp</span><span class=""o"">.</span><span class=""n"">copy_paste</span><span class=""p"">(</span><span class=""s2"">&quot;https://<mark>example.com</mark>/x&quot;</span><span class=""p"">)</span></pre></div></td></tr><tr data-line=""234""><td><div class=""lineno"">234</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""n"">composer</span><span class=""o"">.</span><span class=""n"">type_content</span><span class=""p"">(</span><span class=""s2"">&quot; &quot;<"
example-scan,2025-05-12 10:45:38,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""235""><td><div class=""lineno"">235</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""nx"">it</span><span class=""p"">(</span><span class=""s1"">&#39;collects data points&#39;</span><span class=""p"">,</span><span class=""w""> </span><span class=""p"">()</span><span class=""w""> </span><span class=""p"">=&gt;</span><span class=""w""> </span><span class=""p"">{</span></pre></div></td></tr><tr data-line=""236""><td><div class=""lineno"">236</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nx"">DatasourceCacheStats</span><span class=""p"">.</span><span class=""nx"">hit</span><span class=""p"">(</span><span class=""s1"">&#39;crate&#39;</span><span class=""p"">,</span><span class=""w""> </span><span class=""s1"">&#39;https://foo.<mark>example.com</mark>&#39;</span><span class=""p"">,</span><span class=""w""> </span><span class=""s1"">&#39;foo&#39;</span><span class=""p"">);</span></pre></div></td></t"
example-scan,2025-05-12 10:44:53,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""25""><td><div class=""lineno"">25</div></td><td><div class=""highlight""><pre><span class=""w"">    </span><span class=""nx"">expect</span><span class=""p"">(</span><span class=""nx"">impl</span><span class=""p"">.</span><span class=""nx"">generatePlaywrightRequestCall</span><span class=""p"">({</span></pre></div></td></tr><tr data-line=""26""><td><div class=""lineno"">26</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nx"">url</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;http://<mark>example.com</mark>/foo?bar=baz&#39;</span><span class=""p"">,</span></pre></div></td></tr><tr data-line=""27""><td><div class=""lineno"">27</div></td><td><div class=""highlight""><pre><span class=""w"">      </span><span class=""nx"">method</span><span class=""o"">:</span><span class=""w""> </span><span class=""s1"">&#39;GET&#39;</span><span class=""p"">,</span></pre><div class=""jump""></div></div></td></tr><tr"
example-scan,2025-05-12 10:45:44,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""260""><td><div class=""lineno"">260</div></td><td><div class=""highlight""><pre>     <span class=""k"">let</span><span class=""o"">%</span><span class=""n"">expect_test</span> <span class=""s2"">&quot;git+https://<mark>example.com</mark>/repo.git&quot;</span> <span class=""ow"">=</span> <span class=""ow"">{</span></pre></div></td></tr><tr data-line=""261""><td><div class=""lineno"">261</div></td><td><div class=""highlight""><pre>       <span class=""n"">parse</span><span class=""ow"">(</span><span class=""s2"">&quot;git+https://<mark>example.com</mark>/repo.git&quot;</span><span class=""ow"">);</span></pre></div></td></tr><tr data-line=""262""><td><div class=""lineno"">262</div></td><td><div class=""highlight""><pre>       <span class=""o"">%</span><span class=""n"">expect</span></pre></div></td></tr><tr data-line=""263""><td><div class=""lineno"">263</div></td><td><div class=""highlight""><pre>       <span class=""ow"">{|</span> <span class=""ow"">(</span><span "
example-scan,2025-05-12 10:45:44,RAW_RIR_DATA,sfp_grep_app,example.com,0,"{'branch': {'raw': 'main'}, 'content': {'snippet': '<table class=""highlight-table""><tr data-line=""28""><td><div class=""lineno"">28</div></td><td><div class=""highlight""><pre><span class=""c1"">## emails, and is advertised as a support address. An email address like</span></pre></div></td></tr><tr data-line=""29""><td><div class=""lineno"">29</div></td><td><div class=""highlight""><pre><span class=""c1"">## support@<mark>example.com</mark> is totally reasonable, as is admin@<mark>example.com</mark>.</span></pre></div></td></tr><tr data-line=""30""><td><div class=""lineno"">30</div></td><td><div class=""highlight""><pre><span class=""c1"">## Do not put a display name; e.g. &quot;support@<mark>example.com</mark>&quot;, not</span></pre></div></td></tr><tr data-line=""31""><td><div class=""lineno"">31</div></td><td><div class=""highlight""><pre><span class=""c1"">## &quot;Zulip Support &lt;support@<mark>example.com</mark>&gt;&quot;.</span></pre></div></td></tr><tr data-line=""32""><td><div class=""lineno"">32</div></td><td><div class=""highlight"">"
